2024-07-04 03:27:08; WARNING; AEF Core; 12252; 15584] Get Asus Device Change Message msg:7, device:64, modelname:FX506HE, id:
2024-07-04 03:27:08; INFO; Aura Pluing; 12252; 15584] CallLibrary Start
2024-07-04 03:27:08; INFO; Aura Pluing; 12252; 15584] CallLibrary End
2024-07-04 03:27:10; INFO; User Session Manager; 12252; 12096] OnPowerChange Start
2024-07-04 03:27:10; INFO; User Session Manager; 12252; 12096] OnPowerChange End
2024-07-04 03:27:13; INFO; User Session Manager; 12252; 12096] OnDeviceChange Start
2024-07-04 03:27:13; INFO; User Session Manager; 12252; 12096] OnDeviceChange End
2024-07-04 03:27:13; INFO; User Session Manager; 12252; 12096] OnDeviceChange Start
2024-07-04 03:27:13; INFO; User Session Manager; 12252; 12096] OnDeviceChange End
2024-07-04 03:27:14; INFO; User Session Manager; 12252; 12096] OnDeviceChange Start
2024-07-04 03:27:14; INFO; User Session Manager; 12252; 12096] OnDeviceChange End
2024-07-04 13:56:55; INFO; User Session Manager; 12252; 12096] OnDeviceChange Start
2024-07-04 13:56:55; INFO; User Session Manager; 12252; 12096] OnDeviceChange End
2024-07-04 13:56:55; INFO; Utility Plugin; 12252; 12652] Enter NotifyBitLockerStatus()
2024-07-04 13:56:55; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before System Folder
2024-07-04 13:56:55; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After System Folder is C:\Windows\system32
2024-07-04 13:56:55; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before IsBitLockerEnabled()
2024-07-04 13:56:56; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Try Get ConversaionStatus
2024-07-04 13:56:56; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Finish Get ConversaionStatus
2024-07-04 13:56:56; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before release COM
2024-07-04 13:56:56; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After release COM
2024-07-04 13:56:56; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After IsBitLockerEnabled() = 1
2024-07-04 13:56:56; INFO; Utility Plugin; 12252; 12652] Becuase bitlocker status is the same, does not need to notify bios

2024-07-04 13:56:56; INFO; Utility Plugin; 12252; 12652] NotifyBitLockerStatus() Finish
2024-07-04 13:56:56; INFO; User Session Manager; 12252; 12096] OnPowerChange Start
2024-07-04 13:56:56; INFO; User Session Manager; 12252; 12096] OnPowerChange End
2024-07-04 13:56:56; INFO; User Session Manager; 12252; 12096] OnPowerChange Start
2024-07-04 13:56:56; INFO; User Session Manager; 12252; 12096] OnPowerChange End
2024-07-04 13:56:57; INFO; User Session Manager; 12252; 12096] OnPowerChange Start
2024-07-04 13:56:57; INFO; User Session Manager; 12252; 12096] OnPowerChange End
2024-07-04 13:56:57; CRITICAL; Utility Plugin; 12252; 12652] OnPowerChange(GUID_CONSOLE_DISPLAY_STATE): eventType:32787, Display On
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] open display notiy bios bitlocker status
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] Enter NotifyBitLockerStatus()
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before System Folder
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After System Folder is C:\Windows\system32
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before IsBitLockerEnabled()
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Try Get ConversaionStatus
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Finish Get ConversaionStatus
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before release COM
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After release COM
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After IsBitLockerEnabled() = 1
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] CheckPCR7Stats() Enter
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] m_uiPCR7BindingStatus = 3
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] CheckPCR7Stats() Finish, successful
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before Two_WMIMethod_INT()
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] dwBitLockerEnable = 1 ; m_b2023Project = 0 ; m_uiPCR7BindingStatus = 3
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After Two_WMIMethod_INT()
2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] Fail because bios does not support WMI ID 0x00060096

2024-07-04 13:56:57; INFO; Utility Plugin; 12252; 12652] NotifyBitLockerStatus() Finish
2024-07-04 13:56:58; INFO; User Session Manager; 12252; 12096] OnDeviceChange Start
2024-07-04 13:56:58; INFO; User Session Manager; 12252; 12096] OnDeviceChange End
2024-07-04 13:56:59; INFO; User Session Manager; 12252; 12096] OnDeviceChange Start
2024-07-04 13:56:59; INFO; User Session Manager; 12252; 12096] OnDeviceChange End
2024-07-04 13:57:01; INFO; User Session Manager; 12252; 12096] OnSessionChange Start
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] SessionChange-Login notify bitlocker status
2024-07-04 13:57:01; ERROR; SoulKey Plugin; 12252; 12524] UserSession:1, OnSessionChange: Event:8
2024-07-04 13:57:01; INFO; User Session Manager; 12252; 12096] OnSessionChange End
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] Enter NotifyBitLockerStatus()
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before System Folder
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After System Folder is C:\Windows\system32
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before IsBitLockerEnabled()
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Try Get ConversaionStatus
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Finish Get ConversaionStatus
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before release COM
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After release COM
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After IsBitLockerEnabled() = 1
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] CheckPCR7Stats() Enter
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] m_uiPCR7BindingStatus = 3
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] CheckPCR7Stats() Finish, successful
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: Before Two_WMIMethod_INT()
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] dwBitLockerEnable = 1 ; m_b2023Project = 0 ; m_uiPCR7BindingStatus = 3
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] IsBitLockerEnabled: After Two_WMIMethod_INT()
2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] Fail because bios does not support WMI ID 0x00060096

2024-07-04 13:57:01; INFO; Utility Plugin; 12252; 12652] NotifyBitLockerStatus() Finish
2024-07-04 13:57:09; INFO; Loopback Stream; 12252; 21804] CallLibrary Start
2024-07-04 13:57:09; INFO; Loopback Stream; 12252; 21804] CallLibrary End
2024-07-04 13:57:17; INFO; Loopback Stream; 12252; 23276] CallLibrary Start
2024-07-04 13:57:17; INFO; Loopback Stream; 12252; 23276] CallLibrary End
2024-07-04 13:57:39; INFO; Loopback Stream; 12252; 20648] CallLibrary Start
2024-07-04 13:57:39; INFO; Loopback Stream; 12252; 20648] CallLibrary End
2024-07-04 13:58:05; INFO; User Session Manager; 12252; 12096] OnDeviceChange Start
2024-07-04 13:58:05; INFO; User Session Manager; 12252; 12096] OnDeviceChange End
2024-07-04 13:58:09; INFO; Loopback Stream; 12252; 11380] CallLibrary Start
2024-07-04 13:58:09; INFO; Loopback Stream; 12252; 11380] CallLibrary End
2024-07-04 13:58:39; INFO; Loopback Stream; 12252; 5392] CallLibrary Start
2024-07-04 13:58:39; INFO; Loopback Stream; 12252; 5392] CallLibrary End
2024-07-04 13:58:47; INFO; User Session Manager; 12252; 12096] OnDeviceChange Start
2024-07-04 13:58:47; INFO; User Session Manager; 12252; 12096] OnDeviceChange End
2024-07-04 13:58:47; INFO; User Session Manager; 12252; 12096] OnDeviceChange Start
2024-07-04 13:58:47; INFO; User Session Manager; 12252; 12096] OnDeviceChange End
2024-07-04 13:59:09; INFO; Loopback Stream; 12252; 18452] CallLibrary Start
